id,name,profile,role,industry,location,ctc,eligibility,cpi,ctc desc,description,link,skills
2413,TATA Projects Limited,Finance,Executive Trainee,EPC Sector,unknown/unknown,"15,75,000",1.00E+126,0,"Fixed Pay - 1431816 (PA), PLR - 143184 (PA)","The trainee will receive On the Job Training in different sub functions of Finance and Account for a period of one year. The trainee will join TATA Projects as a Management Trainee CA and post one year of training, basis performance will be absorbed in various sub-functions. Also, final postings are basis the business requirements and candidates skills.",https://spo-backend.vercel.app/details/2024/2413,"Finance, Accounting, Project Management, Business Leadership, Techno-managerial"
2415,KLA Tencor,Core,Product Development Engineer,Semiconductors,Chennai/India,"24,00,000",1.11E+115,0,"Basic: INR 1866000, RSU: INR 810000, Hiring Bonus: INR 400000","KLA Corporation is looking for a Product Development Engineer to join their team of remote systems engineers. You will be working closely with service teams and customers to identify and implement product improvements, leading to long-term product adoption and customer success. This role requires an understanding of customer use-cases and successful collaboration with other groups to define requirements. You will also be required to travel to customer sites to efficiently and effectively resolve technical issues.",https://spo-backend.vercel.app/details/2024/2415,"Semiconductor processing, Equipment industry, Hardware, Communication, Problem Solving"
2416,Perceptive Analytics Pvt. Ltd,Analytics & Data Science,Analyst - Visual Analytics,Analytics,Hyderabad/India,"20,00,000",1.11E+128,0,"The offer is for 18 months with a bond, details of which will be discussed during the interview process. The commitment period starts from the date of joining.","As an Analyst - Visual Analytics, you will be responsible for designing and developing interactive visualizations to communicate complex data insights to stakeholders. You will work closely with data scientists and product managers to understand business needs and translate them into compelling and informative visualizations. You will also be responsible for maintaining and improving existing visualizations.",https://spo-backend.vercel.app/details/2024/2416,"Data Visualization, Tableau, Power BI, D3.js, Python"
2417,Perceptive Analytics Pvt. Ltd,Consulting,Sales Consultant,Analytics,Hyderabad/India,"6,66,000",1.11E+128,0,"The package is 6.6 LPA, with 18 months of bond.",The role is based in Hyderabad and offers the flexibility of working from home or the office. The JD is available on Google Drive for further insights. ,https://spo-backend.vercel.app/details/2024/2417,"Sales, Consulting, Business Development, Client Management, Communication"
2428,KBR,Core,"Engineer: Chemical 
Engineer: Mechanical",Oil & Gas,Gurgaon/India,"9,50,000",1.00E+112,0,"CTC of INR 9.5 lakh, including fixed salary and additional benefits like gratuity, insurance premium, medical insurance, and gift vouchers.","The selected candidates shall be part of a team of process engineers involved in Basic Engineering Design and Licensor package work done for KBR technologies in Refinery/Petrochemicals/ Ammonia/ Inorganics. The engineer shall design critical equipment like columns, exchangers, pumps, compressors, reactors using proprietary KBR software and other commercial soft wares like HTRI and prepare equipment datasheets. They shall be involved in carrying out hydraulics of important circuits of the unit.",https://spo-backend.vercel.app/details/2024/2428,"PRO-II, Aspen Plus, Promax, HYSYS, Process Flow Diagrams, Heat and Material Balance, HTRI"
2430,Brane Enterprises-NSL HUB,Software,Blockchain Syntactic,IT,Hyderabad/India,"20,00,000",1.10E+124,0,20 LPA CTC,"Develop and maintain Java-based applications, troubleshoot issues, adhere to code quality best practices. Strong analytical and problem-solving skills, knowledge of data structures, algorithms, and coding, proficiency in C++, Java, or Python, and experience with Object-Oriented Programming are required. Familiarity with Blockchain concepts and frameworks is a plus.",https://spo-backend.vercel.app/details/2024/2430,"Java, Blockchain, Data Structures, Algorithms, Object-Oriented Programming"
2431,Brane Enterprises-NSL HUB,Software,Blockchain Semantic,IT,Hyderabad/India,"20,00,000",1.10E+119,0,20 LPA,"We are looking for an Associate Solution Leader to design, develop a new state-of-the-art, paradigm changing product in software development. You will be responsible for leading ongoing reviews of business processes and developing optimization strategies, requirement gathering, GAP analysis, RFP/RFQ analysis, and ensuring solutions meet the business needs and requirements. ",https://spo-backend.vercel.app/details/2024/2431,"GAP analysis, RFP/RFQ analysis, IT product analysis,  Java, Python, data structure, algorithms"
2435,SAP Labs,Software,Associate Developer -Cloud Native API Platform ,Development ,Bangalore/India,"40,72,200",1.11E+128,0,"CTC -- 40,72,200 = Total Target Cash - 18,50,000 + Joining Bonus - 600,000 + SAP Stocks 840,000 + Benefits - 782,200","SAP is looking for Associate Developers to join their Cloud Native API Platform team in Bangalore.  You will be responsible for analyzing, designing, and developing cloud services for the SAP API Management Platform.  You will also need to learn new technologies, work efficiently in a scrum/agile development team, demonstrate curiosity and innovation, and contribute to the open-source community.",https://spo-backend.vercel.app/details/2024/2435,"Golang, Java, Kubernetes, AWS, Machine Learning, DevOps"
2438,Aditya Birla Science & Technology Company Pvt. Ltd,Core,Scientist-7,Research & Development,Navi Mumbai/India,"9,50,000",1.00E+112,0,INR 950000/-,"Apply principles of Chemical/Process engineering and data driven modelling to solve problems in R&D, manufacturing, business product R&D. Support in hands-on experimentation requiring clear hypothesis driven thinking, consistent focus on safety, effective communication and collaboration skills. Design and implement novel experimental and computational capabilities.",https://spo-backend.vercel.app/details/2024/2438,"Aspen, Ansys, Python, MATLAB, R"
2439,Media.net(Directi) ,Analytics & Data Science,Senior Product Analyst,IT/Software,Mumbai/India,"21,16,000",1.11E+128,0,16 Lacs Fixed + 4 Lacs retention Bonus + 1.16 Lacs of Relocation and other benefits,"As a Senior Product Analyst, you'll be responsible for implementing new products and features, utilizing data to suggest improvements, and creating reports about product performance. You'll also research market trends, liaise with stakeholders from different business teams, and study competitors to identify opportunities for product upgrades. This role offers a mix of technical and business exposure to online advertising, allowing you to work with world-class teams in engineering, data sciences, usability, business development, design, and marketing.",https://spo-backend.vercel.app/details/2024/2439,"SQL, Data Analysis, Market Research, Product Development, Stakeholder Management"
2442,PricewaterhouseCoopers (US-Adv),Analytics & Data Science,Associate - Product & Technology,Product & Development,Bangalore/India,"15,00,000",1.11E+128,6,"INR 15,00,000 Fixed + variable pay (based on performance & at firm's discretion)","This is a role focused on building analytics products/accelerators for PwC clients. You'll work with large datasets, develop analytical solutions, and stay up-to-date on AI research. This role offers exposure to various industries and assignments, a fast-paced environment, and the opportunity to work with world-class professionals.",https://spo-backend.vercel.app/details/2024/2442,"Python, R, Machine Learning, Artificial Intelligence, Deep Learning, NLP, TensorFlow, Keras, PyTorch, Spark MLlib"
2443,SAP Labs,Software,Developer Associate– SAP Event Mesh,Development ,Bangalore/India,"40,72,200",1.11E+128,0,"BTech – CTC - INR 40,72,200 per annum, TTC - INR 18,50,000 + Joining Bonus INR 6,00,000 + RSU INR 8,40,000 + INR 7,82,200","We are searching for excellent analytical minds who are keen to solve innovative and challenging problems in an environment that fosters scalable and performant engineering while fueling personal growth. You will have the opportunity to dabble with technologies at cloud and enterprise scale. The product unit, SAP Event Mesh a technical capability of SAP Integration Suite within SAP Business Technology Platform (BTP) providing messaging and eventing technology on cloud such that SAP application teams, partners, and customers can build responsive applications that work independently and participate in event-driven business processes across their business ecosystem.",https://spo-backend.vercel.app/details/2024/2443,"Golang, Kubernetes, Java, Docker, JavaScript"
2444,Indian Political Action Committee,Consulting,Campaign Manager,Business Consulting,unknown/unknown,"15,37,000",1.11E+128,0,"CTC: 15.37 LPA, Fixed: 9.52 LPA, Variable: 2.85 LPA, Joining Bonus: 1 LPA, Retention Bonus: 2 LPA, Monthly Net Pay PreTax: 72129, Joining Bonus Paid in two splits after 1 and 6 months, Retention Bonus paid in two splits after 12 and 18 months","This role involves working on election campaigns and coordinating with internal and external stakeholders. Key responsibilities include detecting political pulse, liaising with political stakeholders, planning and executing campaigns, and collaborating with various internal teams. It requires experience in a fast-paced environment, excellent communication skills, and proficiency in MS Office tools.",https://spo-backend.vercel.app/details/2024/2444,"political strategy, campaign management, stakeholder management, research, data analysis"
2445,Vassarlabs IT Solutions Pvt Ltd,Core,Hydrologist,IT software product,Hyderabad/India,"8,00,000",1.00E+113,0,8 LPA CTC,"We are looking for a Hydrologist with expertise in hydraulic modelling, run-off models and hydraulics, hydrological studies, conceptual, analytical and numerical models, data analysis. You will be responsible for understanding hydraulic modelling software, HEC-RAS, HEC-HMS, Storm analysis, 1D and 2D hydraulic modelling, flood estimation and flood risk assessment. You should have experience with data manipulation abilities (FME/POWERBI/MS Excel/MS Access database type packages) and knowledge of Optimisation Tools, Scripting: R, Python, SQL, advanced Excel, GIS packages: QGIS, MapInfo, ArcGIS. Strong technical report writing skills and ability to interface with clients are essential. You should also be able to analyze, assess, evaluate project issues and complexities, and support the team lead in mitigating them.",https://spo-backend.vercel.app/details/2024/2445,"hydraulic modelling, HEC-RAS, HEC-HMS, Storm analysis, 1D and 2D hydraulic modelling, data manipulation, FME/POWERBI/MS Excel/MS Access, R, Python, SQL, QGIS, MapInfo, ArcGIS"
2448,Accenture Applied Intelligence,Analytics & Data Science,Data Science Analyst,Strategy & Consulting,Gurugram/India,"17,15,000",1.11E+115,0,"15 LPA fixed, 2 L joining bonus, 3.15 L variable earning potential","Develop analytics solutions for business analytics, customer segmentation, acquisition, retention and forecasting. Apply statistical testing to measure and improve performance. Utilize techniques like exploratory data analysis, regression analysis, bootstrapping, decision trees, cluster analysis, choice modeling, and survival analysis. Requires proficiency in forecasting/modeling, data analysis, regression/optimization models, machine learning, and data science capabilities (Python, R, SAS). Strong data management skills with SQL, Spark, and data visualization capabilities in Tableau/Power BI.  Good communication and advanced Excel & PowerPoint skills are essential. Open to extensive travel.",https://spo-backend.vercel.app/details/2024/2448,"Python, R, SAS, SQL, Spark, Tableau, Power BI"
2449,Dashtoon,Software,"Engineer, Product","Technology, Information and Internet",Bengaluru/India,"20,01,600",1.11E+123,0,"CTC: INR 2,001,600","As a Product Engineer, you will be responsible for taking ownership of a product from concept to execution. Your role is pivotal in ensuring the success and long-term vision of the product you work on. This involves understanding the core problem the product is designed to solve, defining success metrics, identifying the beneficiaries of the product, and aligning it with our overall product ecosystem. In essence, you will act as an entrepreneur, driving a specific business segment within the company.",https://spo-backend.vercel.app/details/2024/2449,"React, Flutter, Kotlin, Product Development, Programming"
2450,Dashtoon,Core,"Engineer, Generative AI	","Technology, Information and Internet",Bengaluru/India,"20,01,600",1.11E+123,0,"CTC: 20,01,600 INR","As a Research Engineer, you will be responsible for building AI systems that power the future generation of products for visual storytelling.  We are looking for people with solid engineering skills (for example, designing, implementing, and scaling machine learning systems), writing bug-free machine learning code, and building the science behind the algorithms employed. The most outstanding deep learning results are increasingly attained at a massive scale, and these results require engineers who are comfortable working in large distributed systems.  We expect engineering to play a vital role in future AI advances.",https://spo-backend.vercel.app/details/2024/2450,"Python, PyTorch, machine learning, deep learning, generative models"
2451,Dashtoon,Software,Associate Program Manager,"Technology, Information and Internet",Bengaluru/India,"14,00,004",1.11E+123,0,"CTC 14 Lakhs INR, composed of monthly components: Basic 57,434, HRA 28,717, LTA 5,743, Conveyance Allowance 5,000, Special Allowance 17,973, and employer contribution to PF 1,800.","You will own the P&L of content sourcing and creation lifecycle. You will lead the effort of reaping benefits of cost reduction by using AI in traditional processes. Our initial focus will be on generating content for the English speaking western countries. You will be responsible for Conceptualising and creating programs to ensure smooth supply of creators and content and concepts as per business requirements, Driving partnerships with multiple external stakeholders to supplement supply and growth, Developing standards, systems, and best practices (both human and technological) for content creation and distribution, Leading the process of acquiring IPs across the globe, which can be converted into engaging comics.",https://spo-backend.vercel.app/details/2024/2451,"Stakeholder Management, Team management, Communication,  AI, Content Creation"
2452,Dashtoon,Software,"Associate Product Manager	","Technology, Information and Internet",Bengaluru/India,"14,00,004",1.11E+123,0,"CTC of INR 1,400,004 (INR 114,867 per month)","We are looking for a Consumer Product Manager to guide the design, development, and support of our Webcomics Over-the-Top (OTT) application. As the Consumer Product Manager, you will have the responsibility of delivering a top-tier webcomic experience to our customers. You will work closely with our technology, design, and content teams to ensure we meet our customer's needs while also reaching our business objectives.",https://spo-backend.vercel.app/details/2024/2452,"Product Management, UX/UI, Agile, Data Analytics, Webcomics"
2453,Dashtoon,Software,Product Designer,"Technology, Information and Internet",Bengaluru/India,"15,00,000",1.11E+123,0,"CTC 15,00,000 INR, broken down into monthly basic, HRA, LTA, conveyance, and special allowances.","As a Product Designer at Dashtoon, you'll be a key part of a team working on innovative illustrated storytelling. Your role will involve understanding the product, designing user experiences, and contributing to the design system. You'll conduct user research, present design solutions, and iterate based on feedback. This position requires strong design principles, interaction design knowledge, and the ability to solve complex business problems.",https://spo-backend.vercel.app/details/2024/2453,"User Research, Design Principles, Interaction Design, UI/UX, Design System"
2454,SAP Labs,Software,Developer Associate– SAP Cloud Integration,Development,Bangalore/India,"40,72,200",1.11E+128,0,"BTech - CTC - INR 40,72,200 per annum TTC - INR 18,50,000 + Joining Bonus INR 6,00,000 + RSU INR 8,40,000 + INR 7,82,200. Mtech/Dual - CTC - INR 38,22,200 per annum TTC - INR 16,00,000 + Joining Bonus INR 6,00,000 + RSU INR 8,40,000 + INR 7,82,200","Join SAP Cloud Integration team and contribute to building the next generation of successful SAP software in the cloud. You will collaborate with a mentor from the architecture community, demonstrate excellent development and delivery skills in scrum teams, use and extend open-source frameworks, and contribute to DevOps for Cloud Integration.  Expect to work with technologies at cloud and enterprise scale, including Java runtime based on OSGi specifications, Groovy, Python, JavaScript, CSS, HTML, SAP UI5, Eclipse, RDBMS, non-RDBMS, Apache ActiveMQ, Kafka, Apache CXF, Apache Camel, Hystrix, REST, HTTP, SOAP, LDAP, FTP, JMS, EDI, AS2, AS4, EB-XML, SAP hosted cloud, AWS, GCP/GKE, Azure, OpenStack, Ali Cloud, Cloud Foundry, and Docker/RKT.",https://spo-backend.vercel.app/details/2024/2454,"Java, Groovy, Python, JavaScript, SAP UI5"
2456,ICICI Lombard GIC LTD,Software,Senior Manager - Strategy & Innovation,General Business ,Unknown/Unknown,"20,00,000",1.11E+128,0,NA,"As a Senior Manager, you will be responsible for leading the development and implementation of AI and ML solutions to enhance various aspects of insurance operations. You will also drive the utilization of Python programming for the creation of innovative tools and applications and spearhead the integration of smart solutions into insurance processes like IoT, GIS, satellite imaging and location-based data etc. to generate insights for risk assessment and claims processing.",https://spo-backend.vercel.app/details/2024/2456,"Machine Learning models, Python, IoT, GIS, satellite imaging, location-based data"
2457,SAP Labs,Software,Quality Associate – SAP Cloud Integration,Development,Bangalore/India,"40,72,200",1.11E+128,0,"BTech – CTC - INR 40,72,200 per annum
TTC - INR 18,50,000 + Joining Bonus INR 6,00,000 + RSU INR 8,40,000 + INR 7,82,200","The role is for a Quality Associate in SAP Cloud Integration. You will contribute to Installation, Running & maintaining Customer like, Enterprise grade Cloud System Landscape & Infrastructure with DevOps culture at the heart of what you do. You will also be responsible for preparing detailed system design & Test Scenario designs to validate on critical non-functional Cloud Qualities like Software Lifecycle, Multi Availability Zones, Failover, Disaster Recovery, etc., Troubleshooting & technical evaluation of issues (Technical and Functional), thereby advocating for stronger Quality Assurance. You will also work on Test Automation & engineering viz., Chaos Engineering, Automation using – Python, Shell, Jenkins & Java Scripts. You will Identify bottle-necks and tuning points working closely with dev teams to make our product scalable and performant. You will actively monitor & devise engineering way to lower Total Cost of Ownership.",https://spo-backend.vercel.app/details/2024/2457,"Java, Python, Shell, Jenkins, JavaScript"
2459,SAP Labs,Software,Associate Java Developer,Development ,Bangalore/India,"40,72,200",1.11E+128,0,"CTC - INR 40,72,200 per annum (BTech) / INR 38,22,200 per annum (Mtech/Dual)","Design, build and deliver innovative SaaS products & solutions. Work with architects and senior developers in agile teams to deliver software. Perform development tasks with limited supervision. Apply clean code principles: execute code reviews, code inspections, unit testing, performance measurements and other tasks to deliver quality work product. Demonstrate understanding of CI/CD concepts, processes, tools, and methodologies. Meet delivery commitments in a timely and efficient manner.",https://spo-backend.vercel.app/details/2024/2459,"Java, Spring Framework, Hibernate, Web Technologies, SQL, AngularJS, SAPUI5, SAP Fiori Elements, JavaScript, CSS, jQuery, Microservices, RESTful APIs, Component Testing, E2E Testing"
2463,Sunsure Energy,Core, Sales/ Business Development,Renewable Energy Generation,unknown/India,"12,00,000",1.00E+102,0,9-12 LPA fixed + variable,"To lead all activities of business development, client identification, customer acquisition and project related activities which will lead to new client acquisitions and repeat business from existing clients specifically in Commercial & Industrial segments.",https://spo-backend.vercel.app/details/2024/2463,"business development, client acquisition, customer acquisition, sales, project management"
2464,Solar Energy Corporation of India Limited,Core,Executive Trainee,Exclusively dedicated to the development of the RE sector in India,unknown/unknown,"19,89,891",1.00E+110,0,"CTC: 19 LPA, Pay Scale: 50,000 - 1,60,000, PRP Ceiling: 40%, Petrol Eligibility: 152 Litres","Selected candidates will be required to work in any or one of or combination of areas of Contracts, Power Systems, Roof -Top, Solar Thermal, Solar Photovoltaic, Wind and Energy Storage Projects. They will be expected to design the solar/ wind projects, design review of electrical drawings in accordance with Indian/ International standards for grid connected solar projects. The successful candidates shall also undertake site assessment visits, preparation of feasibility reports, Project implementation including site supervision, data analysis and preparation of feedback reports and any other related works",https://spo-backend.vercel.app/details/2024/2464,"Solar Photovoltaic, Wind, Energy Storage, Contracts, Power Systems, Electrical Drawings, Feasibility Reports, Project Implementation"
2467,Jio Platforms Ltd.,Software,Deputy Manager (Software Developer Role ),Research & Development,Mumbai/India,"18,50,000",1.10E+124,0,"Total CTC: 18,50,000 INR. Fixed: 13,00,000 INR. PLI: 2,00,000 INR. Joining Bonus: 2,00,000 INR. Retention Bonus: 1,50,000 INR.","This role offers an opportunity to work on cutting-edge 5G Core and Cloud Native network functions, with exposure to container workloads deployed on-prem and public clouds like GCP and Azure. You'll contribute to automation enablement in OSS, BSS stacks and ML platforms, as well as engage in Embedded C++ software development & C++ ORAN development.  The role requires proficiency in Java or C++ programming concepts, including data structures & algorithms, design patterns, and networking protocols. Experience with Linux OS, multi-threading, sockets, and shell scripts is beneficial.  Python skills are also considered during the assessment and interview process.",https://spo-backend.vercel.app/details/2024/2467,"Java, C++, Data Structures & Algorithms, Design Patterns, Networking, Linux"
2468,Jio Platforms Ltd.,Core,Deputy Manager( ECE Core Role),Research & Development ,Mumbai/India,"18,50,000",1.00E+123,0,"Total CTC: 18,50,000 INR, Fixed: 13,00,000 INR, PLI: 2,00,000 INR, JB: 2,00,000 INR, RB: 1,50,000 INR","Looking for ECE candidates with strong foundation in Analog & Digital Electronics, OP-AMP, Digital Communication, Wireless Communication, DSP, Signals & Systems, Network theory, VLSI circuits, Mixed signal design, S-Parameters, RF filters, amplifiers, oscillators and Smith Chart to work on cutting-edge technology for development of 5G radio products.",https://spo-backend.vercel.app/details/2024/2468,"Analog and Digital Electronics, OP-AMP, Digital Communication, Wireless Communication, DSP, Signals & Systems, Network theory, VLSI circuits, Mixed signal design, S-Parameters, RF filters, amplifiers, oscillators, Smith Chart"
2469,ArcelorMittal Nippon Steel India Ltd.,Core,"Position Graduate Engineer Trainee (GET)
",Core,Pan India,"15,50,000",1.11E+123,0,"15.5 LPA Lakhs per annum + other benefits such as Housing, Medical Insurance, Canteen facility, Travel facility, Hospitalization Coverage, Higher Education support, Mobile Phone Data Card, etc. as per company policies.","The Graduate Engineer Trainee (GET) program offers a 12-month training period, where you'll work on projects within the steel manufacturing process.  You'll contribute to everything from iron making to downstream operations and play a crucial role in delivering high-quality steel products to the market.",https://spo-backend.vercel.app/details/2024/2469,"Project Management,  Interpersonal skills,  Communication skills,  Analytical skills, Data driven"
2470,IdeaForge Technology Pvt. Ltd,Core,Engineer I ,Research and Development,Navi Mumbai/India,"17,00,000",1.00E+123,0,"Gross Salary: INR 14,79,926 annually, INR 1,23,327 monthly, Variable Component: INR 1,70,000 annually","Develop electronics for UAV/UAS systems and their ecosystems. Exposure to world-class technologies including Autopilot System, Battery Management Systems, Brushless Motors, Wireless Communication Systems, GNSS systems, Smart Charging Systems, Payloads, and Opto-Electronic Systems.",https://spo-backend.vercel.app/details/2024/2470,"C, Embedded C, Autopilot System, Battery Management Systems, Brushless Motors, Wireless Communication Systems"
2471,HFCL,Core,Post Graduate engineer Trainee,Core,Hyderabad/India,"12,00,000",1.00E+112,0,"12 LPA (11 Lakhs + 1 Lakh Retention Bonus) for the first year, increasing to 14 LPA (12 Lakhs + 2 Lakhs Retention Bonus) in the second year and 17 LPA (14 Lakhs + 3 Lakhs Retention Bonus) in the third year.","Collaborate with cross-functional teams, including R&D, manufacturing, and marketing, to align product development with market demands and company objectives. Create and maintain comprehensive documentation, including technical reports, product specifications, and test procedures. Implement quality control processes and standards to ensure products meet industry regulations and internal quality benchmarks. Oversee and perform quality testing and inspection of optical fiber products at various stages of production to identify defects or irregularities.",https://spo-backend.vercel.app/details/2024/2471,"Failure analysis, Management skills, Understanding testing methods, Material modelling and simulation, Knowledge on use of computer and software"
2472,Vantage Research,Core,Scientist I,Research & Development,Chennai/India,"12,50,000",1.11E+128,0,"INR 12,50,000/-","Develop ODE models for biological systems, solve them numerically using Matlab/Scilab/R, estimate parameters, optimize equations, evaluate steady state solutions, perform sensitivity analysis and visualization, and conduct statistical analysis.",https://spo-backend.vercel.app/details/2024/2472,"ODE modeling, numerical methods, Matlab, Scilab, R, parameter estimation, optimization, sensitivity analysis, statistical analysis"
2473,Vantage Research,Core,Scientist II,Research & Development,Chennai/India,"14,00,000",1.00E+76,0,"CTC of INR 14,00,000/- with Basic salary of 5,60,000, HRA of 2,80,000, TA of 19,200, Medical Allowance of 15,000, Special Allowance of 4,98,864, and Gratuity of 26,936.","Develop ODE models for biological systems, solve them using numerical methods (Matlab/Scilab/R), perform parameter estimation & optimization, analyze steady state solutions, conduct nonlinear dynamics, sensitivity analysis, and Monte-Carlo simulations. Strong communication skills are crucial for explaining complex technical subjects to various stakeholders.",https://spo-backend.vercel.app/details/2024/2473,"ODE modeling, numerical methods, Matlab, Scilab, R, parameter estimation, optimization, sensitivity analysis, Monte-Carlo simulations"
2474,Aditya Birla Capital,Analytics & Data Science,Trainee,Analytics,Mumbai/India,"13,50,000",1.01E+128,0,"CTC - 1350000 INR, Fixed - 1100000 INR, Variable pay - 100000 INR, Joining bonus - 150000 INR","The candidate will work on advanced Python, cloud computing, application development, AWS, and API development. They should be proficient in coding and have strong SQL, data analytics, number crunching, and Microsoft Excel skills.",https://spo-backend.vercel.app/details/2024/2474,"Python, cloud computing, application development, AWS, API development, SQL, data analytics, number crunching, Microsoft Excel"
2476,GyanDhan,Software,Software Development Engineer,IT,Saket/India,"42,50,000",1.11E+128,0,"CTC - 42,50,000 INR, Base Salary - 22,00,000 INR, Joining Bonus - 1,50,000 INR, ESOPs - 12 units worth of 15,00,000 INR, Performance Bonus - Upto 7,00,000 INR (Median 3,00,000 INR), Annual Retention Bonus - 1,00,000 INR","Join the tech team at GyanDhan to build the financial services platform for the future. You will be part of the core tech team. You will work closely with founders to build features, tools, and scalable architecture for GyanDhan. As with any startup, responsibilities will vary frequently. You’ll wear multiple hats, and work across many different technologies, might talk to clients directly, and have an active say in the direction of our product. The backend development (mainly RoR) will be the the primary area the successful candidate will work on. Given that this is a core team role, you will also be working on projects involving data science and leveraging AI/ML models to help the company achieve its goals.",https://spo-backend.vercel.app/details/2024/2476,"Ruby on Rails, Data Science, AI/ML, Backend Development, Scalable Architecture"
2477,Soaron,Software,Flutter Developer,Product Developer,Hyderabad/India,"20,00,000",1.11E+128,0,"Basic Salary : 40% of CTC - Rs. 8,00,000, HRA : 20% of CTC - Rs. 4,00,000, Special Allowances : 10% of CTC - Rs. 2,00,000, Performance Bonus : 20% of CTC - Rs. 4,00,000, PF and Other Deductions : 10% of CTC - Rs. 2,00,000","Design and build mobile applications for iOS and Android using the Flutter Framework. Collaborate with cross-functional teams to define, design, and ship new features. Write clean, maintainable, and efficient code following best practices in software development. Troubleshoot, test, and debug mobile applications to ensure they meet quality standards.",https://spo-backend.vercel.app/details/2024/2477,"Dart, Object-Oriented Programming, Flutter, UI Design, Git"
2478,Soaron,Software,AI/ML Engineer,Product Developer,Hyderabad/India,"20,00,000",1.11E+128,0,"CTC: 20 LPA (INR) with breakdown: Basic Salary: 8,00,000 INR, HRA: 4,00,000 INR, Special Allowances: 2,00,000 INR, Performance Bonus: 4,00,000 INR, PF and Other Deductions: 2,00,000 INR","We are looking for an experienced AI/ML Engineer to design, develop, and implement real-time navigation, mapping, sensing, detection, and alerting algorithms for our Drone platforms. You will be involved in the entire software lifecycle, from concept to integration and testing on real-world production aircraft. You will integrate software systems with drone hardware, including onboard sensors, refine software parameters to enhance performance, and collaborate with hardware and manufacturing engineers. You will also be responsible for maintaining a scalable software development workflow.",https://spo-backend.vercel.app/details/2024/2478,"SLAM, VIO, computer vision, control systems, TensorFlow Lite, YOLO, Google Colab, ROS, Ubuntu, image detection models, deep-learning models"
2479,Soaron,Core,Pump Design and Development Engineer,Product Developer,Hyderabad/India,"20,00,000",1.11E+128,0,"CTC: 20 LPA, Basic Salary: 8,00,000, HRA: 4,00,000, Special Allowances: 2,00,000, Performance Bonus: 4,00,000, PF and Other Deductions: 2,00,000","Responsibilities:
Lead the design and development of a lightweight and durable pump system suitable for drone integration.
Research and select materials that are lightweight and durable, ensuring compatibility with a wide range of paints and primers.
Engineer the pump for optimal performance, including pressure control and flow rate. Ensure the pump can handle various viscosities of paints and primers.",https://spo-backend.vercel.app/details/2024/2479,"Pump System Design, Material Selection, Fluid Dynamics, CAD Software, Performance Optimization"
2480,Soaron,Core,Controls Engineer - Autonomous Flight and Painting Systems,Product Developer,Hyderabad/India,"20,00,000",1.11E+128,0,"CTC: 20 LPA, Basic Salary: 8 Lakhs, HRA: 4 Lakhs, Special Allowances: 2 Lakhs, Performance Bonus: 4 Lakhs, PF and Other Deductions: 2 Lakhs","Design and implement control algorithms for autonomous flight, navigation, and painting on high-rise structures. Develop innovative solutions to enable precise and efficient coverage of intricate spaces using a drone-mounted robotic arm. Collaborate with cross-functional teams to integrate control systems with hardware components, sensors, and robotic arms.",https://spo-backend.vercel.app/details/2024/2480,"C++, Python, MATLAB, ROS, PX4"
2481,Soaron,Core,Embedded Engineer - Autonomous Painting Drone with Robotic Arm,Product Developer,Hyderabad/India,"20,00,000",1.11E+128,0,"CTC of 20 LPA with 40% basic salary, 20% HRA, 10% special allowances, 20% performance bonus, and 10% deductions for PF and other items. Conditions apply based on company's financial status.","We are looking for a talented Embedded Engineer to design and develop our in-house embedded architecture and hardware for our autonomous painting drone project. You will be responsible for creating a robust and efficient control system for a drone with a robotic arm, enabling precise and autonomous painting of high-rise structures. This role involves architecting and designing the embedded system, developing hardware solutions, implementing real-time control algorithms, and collaborating with cross-functional teams for system integration and testing.",https://spo-backend.vercel.app/details/2024/2481,"C, C++, Embedded Systems, Real-Time Operating Systems (RTOS), Communication Protocols (UART, SPI, I2C, CAN)"
2482,Soaron,Core,Robotics Engineer - Autonomous Painting Robotic Arm Integration,Product Developer,Hyderabad/India,"20,00,000",1.11E+128,0,"Basic Salary : 40% of CTC - Rs. 8,00,000, HRA : 20% of CTC - Rs. 4,00,000, Special Allowances : 10% of CTC - Rs. 2,00,000, Performance Bonus : 20% of CTC - Rs. 4,00,000, PF and Other Deductions : 10% of CTC - Rs. 2,00,000","Design and build a robotic arm capable of performing painting tasks using roller and spray techniques. Develop the arm's kinematics, dynamics, and end-effector tools. Collaborate with the drone team to integrate the robotic arm with the drone platform, ensuring stability, control, and safety during flight. Develop control algorithms to enable the autonomous operation of the entire system, allowing for high-precision painting tasks.",https://spo-backend.vercel.app/details/2024/2482,"Robotics, C++, Python, ROS, Computer Vision"
2483,GyanDhan,Analytics & Data Science,Business Analyst,Fintech,Saket/India,"26,00,000",1.11E+128,0,"CTC: INR 26,00,000 | Base Salary: INR 14,00,000 | Joining Bonus: INR 1,00,000 | ESOPs: 07 units worth INR 9,00,000 | Performance Bonus: Upto INR 4,00,000 | Annual Retention Bonus: INR 1,00,000","GyanDhan, a leading education loan startup, is seeking a Business Manager to drive lead-to-disbursal conversions in their overseas education loans vertical. You'll analyze reports to identify business problems, run deeper analytics to assess root causes, work with internal and external teams to implement solutions, and monitor the effectiveness of these solutions. ",https://spo-backend.vercel.app/details/2024/2483,"analytics, business analysis, data analysis, problem solving, solution implementation"
